# format org.openvanilla.mcbopomofo.sorted
越-ㄩㄝˋ-級-ㄐㄧˊ -5.9674
越-ㄩㄝˋ-級-ㄐㄧˊ-報-ㄅㄠˋ-考-ㄎㄠˇ -6.6098
越-ㄩㄝˋ-線-ㄒㄧㄢˋ -6.4725
越-ㄩㄝˋ-能-ㄋㄥˊ -6.1715
越-ㄩㄝˋ-軌-ㄍㄨㄟˇ -6.8705
越-ㄩㄝˋ-軍-ㄐㄩㄣ -7.4725
越-ㄩㄝˋ-過-ㄍㄨㄛˋ -5.2964
越-ㄩㄝˋ-野-ㄧㄝˇ -5.6663
越-ㄩㄝˋ-野-ㄧㄝˇ-賽-ㄙㄞˋ -6.7401
越-ㄩㄝˋ-野-ㄧㄝˇ-車-ㄔㄜ -5.7401
越-ㄩㄝˋ-雷-ㄌㄟˊ-池-ㄔˊ-一-ㄧ-步-ㄅㄨˋ -6.1784
趑-ㄗ-趄-ㄐㄩ-不-ㄅㄨˋ-前-ㄑㄧㄢˊ -6.6098
趕-ㄍㄢˇ-上-ㄕㄤˋ -5.0887
趕-ㄍㄢˇ-上-ㄕㄤˋ-來-ㄌㄞˊ -6.2630
趕-ㄍㄢˇ-上-ㄕㄤˋ-去-ㄑㄩˋ -6.2630
趕-ㄍㄢˇ-下-ㄒㄧㄚˋ -6.3264
趕-ㄍㄢˇ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -6.7401
趕-ㄍㄢˇ-不-ㄅㄨˊ-上-ㄕㄤˋ -5.5097
趕-ㄍㄢˇ-不-ㄅㄨˊ-到-ㄉㄠˋ -6.7401
趕-ㄍㄢˇ-不-ㄅㄨˋ-出-ㄔㄨ-來-ㄌㄞˊ -6.6098
趕-ㄍㄢˇ-不-ㄅㄨˋ-及-ㄐㄧˊ -5.9620
趕-ㄍㄢˇ-來-ㄌㄞˊ -5.4081
趕-ㄍㄢˇ-來-ㄌㄞˊ-趕-ㄍㄢˇ-去-ㄑㄩˋ -5.7067
趕-ㄍㄢˇ-出-ㄔㄨ -5.3722
趕-ㄍㄢˇ-出-ㄔㄨ-來-ㄌㄞˊ -5.5940
趕-ㄍㄢˇ-出-ㄔㄨ-去-ㄑㄩˋ -5.7859
趕-ㄍㄢˇ-出-ㄔㄨ-貨-ㄏㄨㄛˋ -6.7401
趕-ㄍㄢˇ-到-ㄉㄠˋ -5.0609
趕-ㄍㄢˇ-去-ㄑㄩˋ -5.7091
趕-ㄍㄢˇ-回-ㄏㄨㄟˊ -5.4311
趕-ㄍㄢˇ-回-ㄏㄨㄟˊ-來-ㄌㄞˊ -5.7401
趕-ㄍㄢˇ-回-ㄏㄨㄟˊ-去-ㄑㄩˋ -6.0412
趕-ㄍㄢˇ-回-ㄏㄨㄟˊ-家-ㄐㄧㄚ -5.7401
趕-ㄍㄢˇ-在-ㄗㄞˋ -5.2684
趕-ㄍㄢˇ-場-ㄔㄤˇ -6.0576
趕-ㄍㄢˇ-工-ㄍㄨㄥ -5.4813
趕-ㄍㄢˇ-往-ㄨㄤˇ -5.6400
趕-ㄍㄢˇ-得-ㄉㄜˊ -6.3264
趕-ㄍㄢˇ-得-ㄉㄜˊ-上-ㄕㄤˋ -6.1381
趕-ㄍㄢˇ-得-ㄉㄜ˙ -6.3264
趕-ㄍㄢˇ-得-ㄉㄜ˙-及-ㄐㄧˊ -6.2630
趕-ㄍㄢˇ-忙-ㄇㄤˊ -5.6400
趕-ㄍㄢˇ-快-ㄎㄨㄞˋ -4.3513
趕-ㄍㄢˇ-快-ㄎㄨㄞˋ-來-ㄌㄞˊ -5.3088
趕-ㄍㄢˇ-快-ㄎㄨㄞˋ-到-ㄉㄠˋ -6.4391
趕-ㄍㄢˇ-快-ㄎㄨㄞˋ-去-ㄑㄩˋ -5.1491
趕-ㄍㄢˇ-抵-ㄉㄧˇ -6.1715
趕-ㄍㄢˇ-拍-ㄆㄞ -6.6944
趕-ㄍㄢˇ-搭-ㄉㄚ -5.9674
趕-ㄍㄢˇ-明-ㄇㄧㄥˊ-兒-ㄦˊ -6.0412
趕-ㄍㄢˇ-時-ㄕˊ-間-ㄐㄧㄢ -5.7401
趕-ㄍㄢˇ-時-ㄕˊ-髦-ㄇㄠˊ -5.9620
趕-ㄍㄢˇ-流-ㄌㄧㄡˊ-行-ㄒㄧㄥˊ -5.8950
趕-ㄍㄢˇ-牛-ㄋㄧㄡˊ -6.5694
趕-ㄍㄢˇ-盡-ㄐㄧㄣˋ-殺-ㄕㄚ-絕-ㄐㄩㄝˊ -5.3088
趕-ㄍㄢˇ-緊-ㄐㄧㄣˇ -4.7895
趕-ㄍㄢˇ-考-ㄎㄠˇ -6.4725
趕-ㄍㄢˇ-至-ㄓˋ -6.3264
趕-ㄍㄢˇ-著-ㄓㄜ˙ -5.4555
趕-ㄍㄢˇ-製-ㄓˋ -6.3933
趕-ㄍㄢˇ-課-ㄎㄜˋ -6.6944
趕-ㄍㄢˇ-走-ㄗㄡˇ -5.3653
趕-ㄍㄢˇ-赴-ㄈㄨˋ -5.7243
趕-ㄍㄢˇ-路-ㄌㄨˋ -5.7091
趕-ㄍㄢˇ-辦-ㄅㄢˋ -6.2684
趕-ㄍㄢˇ-進-ㄐㄧㄣˋ -6.0923
趕-ㄍㄢˇ-過-ㄍㄨㄛˋ -6.1715
趕-ㄍㄢˇ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -6.1381
趕-ㄍㄢˇ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -6.4391
趕-ㄍㄢˇ-集-ㄐㄧˊ -5.9162
趕-ㄍㄢˇ-鳥-ㄋㄧㄠˇ -6.6944
趕-ㄍㄢˇ-鴨-ㄧㄚ-子-ㄗ˙-上-ㄕㄤˋ-架-ㄐㄧㄚˋ -6.1784
趙-ㄓㄠˋ-人-ㄖㄣˊ -6.8705
趙-ㄓㄠˋ-匡-ㄎㄨㄤ-胤-ㄧㄣˋ -7.0412
趙-ㄓㄠˋ-國-ㄍㄨㄛˊ -6.0923
趙-ㄓㄠˋ-士-ㄕˋ-強-ㄑㄧㄤˊ -5.6610
趙-ㄓㄠˋ-子-ㄗˇ-龍-ㄌㄨㄥˊ -7.0412
趙-ㄓㄠˋ-孟-ㄇㄥˋ-頫-ㄈㄨˇ -7.0412
趙-ㄓㄠˋ-家-ㄐㄧㄚ -6.6944
趙-ㄓㄠˋ-少-ㄕㄠˋ-康-ㄎㄤ -5.2087
趙-ㄓㄠˋ-樹-ㄕㄨˋ-海-ㄏㄞˇ -6.4391
趙-ㄓㄠˋ-王-ㄨㄤˊ -6.2684
趙-ㄓㄠˋ-紫-ㄗˇ-陽-ㄧㄤˊ -5.7859
趙-ㄓㄠˋ-翊-ㄧˋ-安-ㄢ -7.0412
趙-ㄓㄠˋ-耀-ㄧㄠˋ-東-ㄉㄨㄥ -5.7401
趙-ㄓㄠˋ-薇-ㄨㄟˊ -6.5694
趙-ㄓㄠˋ-詠-ㄩㄥˇ-華-ㄏㄨㄚˊ -5.7859
趣-ㄑㄩˋ-事-ㄕˋ -5.8098
趣-ㄑㄩˋ-味-ㄨㄟˋ -4.7532
趣-ㄑㄩˋ-味-ㄨㄟˋ-性-ㄒㄧㄥˋ -5.3784
趣-ㄑㄩˋ-味-ㄨㄟˋ-競-ㄐㄧㄥˋ-賽-ㄙㄞˋ -5.7067
趣-ㄑㄩˋ-旨-ㄓˇ -6.8705
趣-ㄑㄩˋ-聞-ㄨㄣˊ -6.1715
趣-ㄑㄩˋ-聞-ㄨㄣˊ-瑣-ㄙㄨㄛˇ-談-ㄊㄢˊ -6.6098
趣-ㄑㄩˋ-話-ㄏㄨㄚˋ -7.1715
趣-ㄑㄩˋ-談-ㄊㄢˊ -6.4725
趨-ㄑㄩ-之-ㄓ-若-ㄖㄨㄛˋ-鶩-ㄨˋ -4.8036
趨-ㄑㄩ-光-ㄍㄨㄤ-性-ㄒㄧㄥˋ -5.9620
趨-ㄑㄩ-其-ㄑㄧˊ-所-ㄙㄨㄛˇ-好-ㄏㄠˋ -6.6098
趨-ㄑㄩ-利-ㄌㄧˋ -7.1715
趨-ㄑㄩ-利-ㄌㄧˋ-避-ㄅㄧˋ-害-ㄏㄞˋ -6.6098
趨-ㄑㄩ-勢-ㄕˋ -4.1847
趨-ㄑㄩ-吉-ㄐㄧˊ-避-ㄅㄧˋ-凶-ㄒㄩㄥ -5.6098
趨-ㄑㄩ-同-ㄊㄨㄥˊ-演-ㄧㄢˇ-化-ㄏㄨㄚˋ -5.4637
趨-ㄑㄩ-向-ㄒㄧㄤˋ -5.1587
趨-ㄑㄩ-拜-ㄅㄞˋ -7.4725
趨-ㄑㄩ-於-ㄩˊ -5.2684
趨-ㄑㄩ-於-ㄩˊ-平-ㄆㄧㄥˊ-穩-ㄨㄣˇ -6.3088
趨-ㄑㄩ-於-ㄩˊ-穩-ㄨㄣˇ-定-ㄉㄧㄥˋ -5.7067
趨-ㄑㄩ-權-ㄑㄩㄢˊ-附-ㄈㄨˋ-勢-ㄕˋ -6.6098
趨-ㄑㄩ-炎-ㄧㄢˊ-奉-ㄈㄥˋ-勢-ㄕˋ -6.6098
趨-ㄑㄩ-炎-ㄧㄢˊ-附-ㄈㄨˋ-勢-ㄕˋ -6.3088
趨-ㄑㄩ-炎-ㄧㄢˊ-附-ㄈㄨˋ-灶-ㄗㄠˋ -6.6098
趨-ㄑㄩ-炎-ㄧㄢˊ-附-ㄈㄨˋ-熱-ㄖㄜˋ -6.6098
趨-ㄑㄩ-緩-ㄏㄨㄢˇ -5.6801
趨-ㄑㄩ-近-ㄐㄧㄣˋ -5.7736
趨-ㄑㄩ-附-ㄈㄨˋ -7.4725
足-ㄐㄩˋ-恭-ㄍㄨㄥ -6.5694
足-ㄗㄨˊ-下-ㄒㄧㄚˋ -6.3264
足-ㄗㄨˊ-不-ㄅㄨˋ-出-ㄔㄨ-戶-ㄏㄨˋ -5.4057
足-ㄗㄨˊ-以-ㄧˇ -4.4994
足-ㄗㄨˊ-以-ㄧˇ-自-ㄗˋ-豪-ㄏㄠˊ -6.6098
足-ㄗㄨˊ-協-ㄒㄧㄝˊ -6.3933
足-ㄗㄨˊ-印-ㄧㄣˋ -6.0576
足-ㄗㄨˊ-壇-ㄊㄢˊ -7.4725
足-ㄗㄨˊ-夠-ㄍㄡˋ -4.4734
足-ㄗㄨˊ-夠-ㄍㄡˋ-的-ㄉㄜ˙ -4.5758
足-ㄗㄨˊ-委-ㄨㄟˇ-會-ㄏㄨㄟˋ -7.0412
足-ㄗㄨˊ-尖-ㄐㄧㄢ -7.1715
足-ㄗㄨˊ-履-ㄌㄩˇ-實-ㄕˊ-地-ㄉㄧˋ -6.6098
足-ㄗㄨˊ-底-ㄉㄧˇ -6.8705
足-ㄗㄨˊ-心-ㄒㄧㄣ -7.4725
足-ㄗㄨˊ-敷-ㄈㄨ-所-ㄙㄨㄛˇ-需-ㄒㄩ -6.3088
足-ㄗㄨˊ-智-ㄓˋ-多-ㄉㄨㄛ-謀-ㄇㄡˊ -5.8317
足-ㄗㄨˊ-月-ㄩㄝˋ -6.6944
足-ㄗㄨˊ-本-ㄅㄣˇ -7.4725
足-ㄗㄨˊ-歲-ㄙㄨㄟˋ -6.0576
足-ㄗㄨˊ-球-ㄑㄧㄡˊ -4.6045
足-ㄗㄨˊ-球-ㄑㄧㄡˊ-場-ㄔㄤˇ -5.2630
足-ㄗㄨˊ-球-ㄑㄧㄡˊ-大-ㄉㄚˋ-賽-ㄙㄞˋ -6.0077
足-ㄗㄨˊ-球-ㄑㄧㄡˊ-賽-ㄙㄞˋ -4.9919
足-ㄗㄨˊ-球-ㄑㄧㄡˊ-迷-ㄇㄧˊ -5.7401
足-ㄗㄨˊ-球-ㄑㄧㄡˊ-隊-ㄉㄨㄟˋ -4.9548
足-ㄗㄨˊ-用-ㄩㄥˋ -7.1715
足-ㄗㄨˊ-繭-ㄐㄧㄢˇ -7.4725
足-ㄗㄨˊ-色-ㄙㄜˋ -7.4725
足-ㄗㄨˊ-衣-ㄧ-足-ㄗㄨˊ-食-ㄕˊ -6.6098
足-ㄗㄨˊ-見-ㄐㄧㄢˋ -5.5917
足-ㄗㄨˊ-賽-ㄙㄞˋ -5.7565
足-ㄗㄨˊ-足-ㄗㄨˊ -5.2850
足-ㄗㄨˊ-足-ㄗㄨˊ-地-ㄉㄧˋ -7.0412
足-ㄗㄨˊ-足-ㄗㄨˊ-有-ㄧㄡˇ -6.0412
足-ㄗㄨˊ-足-ㄗㄨˊ-有-ㄧㄡˇ-餘-ㄩˊ -6.6098
足-ㄗㄨˊ-趾-ㄓˇ -6.6944
足-ㄗㄨˊ-跟-ㄍㄣ -6.5694
足-ㄗㄨˊ-跡-ㄐㄧ -5.1381
足-ㄗㄨˊ-踏-ㄊㄚˋ-實-ㄕˊ-地-ㄉㄧˋ -6.6098
足-ㄗㄨˊ-蹈-ㄉㄠˋ-手-ㄕㄡˇ-舞-ㄨˇ -6.6098
足-ㄗㄨˊ-部-ㄅㄨˋ -5.8291
足-ㄗㄨˊ-金-ㄐㄧㄣ -7.1715
足-ㄗㄨˊ-音-ㄧㄣ-跫-ㄑㄩㄥˊ-然-ㄖㄢˊ -6.6098
足-ㄗㄨˊ-額-ㄜˊ -5.9411
足-ㄗㄨˊ-食-ㄕˊ -6.1301
足-ㄗㄨˊ-食-ㄕˊ-豐-ㄈㄥ-衣-ㄧ -6.6098
足-ㄗㄨˊ-食-ㄕˊ-足-ㄗㄨˊ-兵-ㄅㄧㄥ -6.6098
足-ㄗㄨˊ-高-ㄍㄠ-氣-ㄑㄧˋ-揚-ㄧㄤˊ -6.6098
趴-ㄆㄚ-下-ㄒㄧㄚˋ -6.2684
趴-ㄆㄚ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -6.2630
趴-ㄆㄚ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.7401
趴-ㄆㄚ-倒-ㄉㄠˇ -7.4725
趴-ㄆㄚ-在-ㄗㄞˋ -5.9411
趴-ㄆㄚ-得-ㄉㄜ˙ -7.4725
趴-ㄆㄚ-的-ㄉㄜ˙ -6.2173
趴-ㄆㄚ-著-ㄓㄜ˙ -6.4725
趴-ㄆㄚ-著-ㄓㄜ˙-不-ㄅㄨˊ-動-ㄉㄨㄥˋ -6.6098
趴-ㄆㄚ-趴-ㄆㄚ-熊-ㄒㄩㄥˊ -7.0412
趴-ㄆㄚ-趴-ㄆㄚ-走-ㄗㄡˇ -6.1381
趵-ㄅㄠˋ-突-ㄊㄨˊ-泉-ㄑㄩㄢˊ -7.0412
趺-ㄈㄨ-坐-ㄗㄨㄛˋ -6.6944
趾-ㄓˇ-昂-ㄤˊ-氣-ㄑㄧˋ-粗-ㄘㄨ -6.6098
趾-ㄓˇ-甲-ㄐㄧㄚˇ -7.1715
趾-ㄓˇ-骨-ㄍㄨˇ -7.4725
趾-ㄓˇ-高-ㄍㄠ-氣-ㄑㄧˋ-揚-ㄧㄤˊ -6.0077
趾-ㄓˇ-高-ㄍㄠ-氣-ㄑㄧˋ-昂-ㄤˊ -6.0077
趿-ㄊㄚ-拉-ㄌㄚ -7.4725
趿-ㄙㄚˋ-拉-ㄌㄚ -7.4725
跂-ㄑㄧˊ-想-ㄒㄧㄤˇ -7.4725
跂-ㄑㄧˊ-望-ㄨㄤˋ -7.4725
跆-ㄊㄞˊ-拳-ㄑㄩㄢˊ -5.6801
跆-ㄊㄞˊ-拳-ㄑㄩㄢˊ-道-ㄉㄠˋ -5.3252
跋-ㄅㄚˊ-山-ㄕㄢ-涉-ㄕㄜˋ-水-ㄕㄨㄟˇ -5.6098
跋-ㄅㄚˊ-扈-ㄏㄨˋ -6.2173
跋-ㄅㄚˊ-扈-ㄏㄨˋ-飛-ㄈㄟ-揚-ㄧㄤˊ -6.6098
跋-ㄅㄚˊ-文-ㄨㄣˊ -6.8705
跋-ㄅㄚˊ-涉-ㄕㄜˋ -5.5483
跌-ㄉㄧㄝˊ-下-ㄒㄧㄚˋ -6.1715
跌-ㄉㄧㄝˊ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -5.8370
跌-ㄉㄧㄝˊ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.7401
跌-ㄉㄧㄝˊ-來-ㄌㄞˊ-跌-ㄉㄧㄝˊ-去-ㄑㄩˋ -6.6098
跌-ㄉㄧㄝˊ-倒-ㄉㄠˇ -5.3202
跌-ㄉㄧㄝˊ-停-ㄊㄧㄥˊ -5.6663
跌-ㄉㄧㄝˊ-停-ㄊㄧㄥˊ-板-ㄅㄢˇ -5.8950
跌-ㄉㄧㄝˊ-傷-ㄕㄤ -7.1715
跌-ㄉㄧㄝˊ-價-ㄐㄧㄚˋ -6.0923
跌-ㄉㄧㄝˊ-入-ㄖㄨˋ -5.9954
跌-ㄉㄧㄝˊ-到-ㄉㄠˋ -5.7243
跌-ㄉㄧㄝˊ-勢-ㄕˋ -5.9162
跌-ㄉㄧㄝˊ-在-ㄗㄞˋ -7.4725
跌-ㄉㄧㄝˊ-多-ㄉㄨㄛ-漲-ㄓㄤˇ-少-ㄕㄠˇ -5.8317
跌-ㄉㄧㄝˊ-宕-ㄉㄤˋ -6.4725
跌-ㄉㄧㄝˊ-幅-ㄈㄨˊ -5.3862
跌-ㄉㄧㄝˊ-幅-ㄈㄨˊ-已-ㄧˇ-深-ㄕㄣ -6.6098
跌-ㄉㄧㄝˊ-打-ㄉㄚˇ-損-ㄙㄨㄣˇ-傷-ㄕㄤ -6.0077
跌-ㄉㄧㄝˊ-死-ㄙˇ -7.4725
跌-ㄉㄧㄝˊ-破-ㄆㄛˋ -5.1803
跌-ㄉㄧㄝˊ-破-ㄆㄛˋ-眼-ㄧㄢˇ-鏡-ㄐㄧㄥˋ -6.0077
跌-ㄉㄧㄝˊ-碎-ㄙㄨㄟˋ -7.4725
跌-ㄉㄧㄝˊ-而-ㄦˊ-不-ㄅㄨˊ-振-ㄓㄣˋ -6.6098
跌-ㄉㄧㄝˊ-而-ㄦˊ-不-ㄅㄨˋ-振-ㄓㄣˋ -6.6098
跌-ㄉㄧㄝˊ-自-ㄗˋ -7.4725
跌-ㄉㄧㄝˊ-落-ㄌㄨㄛˋ -5.6944
跌-ㄉㄧㄝˊ-蕩-ㄉㄤˋ -7.4725
跌-ㄉㄧㄝˊ-跌-ㄉㄧㄝˊ -5.8927
跌-ㄉㄧㄝˊ-跌-ㄉㄧㄝˊ-撞-ㄓㄨㄤˋ-撞-ㄓㄨㄤˋ -5.1948
跌-ㄉㄧㄝˊ-跤-ㄐㄧㄠ -6.4725
跌-ㄉㄧㄝˊ-進-ㄐㄧㄣˋ -6.2173
跌-ㄉㄧㄝˊ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -7.0412
跌-ㄉㄧㄝˊ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -7.0412
跑-ㄆㄠˇ-上-ㄕㄤˋ-來-ㄌㄞˊ -6.4391
跑-ㄆㄠˇ-上-ㄕㄤˋ-前-ㄑㄧㄢˊ -6.4391
跑-ㄆㄠˇ-上-ㄕㄤˋ-去-ㄑㄩˋ -6.7401
跑-ㄆㄠˇ-上-ㄕㄤˋ-跑-ㄆㄠˇ-下-ㄒㄧㄚˋ -6.3088
跑-ㄆㄠˇ-下-ㄒㄧㄚˋ -6.0923
跑-ㄆㄠˇ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -6.1381
跑-ㄆㄠˇ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.7401
跑-ㄆㄠˇ-不-ㄅㄨˊ-動-ㄉㄨㄥˋ -5.6987
跑-ㄆㄠˇ-不-ㄅㄨˊ-掉-ㄉㄧㄠˋ -5.5097
跑-ㄆㄠˇ-不-ㄅㄨˋ-了-ㄌㄧㄠˇ -6.2630
跑-ㄆㄠˇ-來-ㄌㄞˊ -5.1301
跑-ㄆㄠˇ-來-ㄌㄞˊ-跑-ㄆㄠˇ-去-ㄑㄩˋ -4.9286
跑-ㄆㄠˇ-光-ㄍㄨㄤ -6.5694
跑-ㄆㄠˇ-出-ㄔㄨ -4.8705
跑-ㄆㄠˇ-出-ㄔㄨ-來-ㄌㄞˊ -4.7763
跑-ㄆㄠˇ-出-ㄔㄨ-去-ㄑㄩˋ -5.2777
跑-ㄆㄠˇ-到-ㄉㄠˋ -4.6176
跑-ㄆㄠˇ-去-ㄑㄩˋ -4.8079
跑-ㄆㄠˇ-去-ㄑㄩˋ-玩-ㄨㄢˊ -6.2630
跑-ㄆㄠˇ-單-ㄉㄢ-幫-ㄅㄤ -6.2630
跑-ㄆㄠˇ-回-ㄏㄨㄟˊ-來-ㄌㄞˊ -5.8370
跑-ㄆㄠˇ-回-ㄏㄨㄟˊ-去-ㄑㄩˋ -6.1381
跑-ㄆㄠˇ-堂-ㄊㄤˊ -6.6944
跑-ㄆㄠˇ-堂-ㄊㄤˊ-的-ㄉㄜ˙ -6.4391
跑-ㄆㄠˇ-壘-ㄌㄟˇ -6.4725
跑-ㄆㄠˇ-完-ㄨㄢˊ -5.5483
跑-ㄆㄠˇ-得-ㄉㄜ˙ -5.5917
跑-ㄆㄠˇ-掉-ㄉㄧㄠˋ -5.4813
跑-ㄆㄠˇ-新-ㄒㄧㄣ-聞-ㄨㄣˊ -6.0412
跑-ㄆㄠˇ-步-ㄅㄨˋ -5.3202
跑-ㄆㄠˇ-步-ㄅㄨˋ-機-ㄐㄧ -5.8950
跑-ㄆㄠˇ-程-ㄔㄥˊ -6.6944
跑-ㄆㄠˇ-腿-ㄊㄨㄟˇ -6.2173
跑-ㄆㄠˇ-腿-ㄊㄨㄟˇ-的-ㄉㄜ˙ -6.7401
跑-ㄆㄠˇ-腿-ㄊㄨㄟˇ-費-ㄈㄟˋ -6.7401
跑-ㄆㄠˇ-船-ㄔㄨㄢˊ -6.3933
跑-ㄆㄠˇ-走-ㄗㄡˇ -6.1715
跑-ㄆㄠˇ-起-ㄑㄧˇ -5.5694
跑-ㄆㄠˇ-起-ㄑㄧˇ-來-ㄌㄞˊ -5.1491
跑-ㄆㄠˇ-跑-ㄆㄠˇ -5.9411
跑-ㄆㄠˇ-跑-ㄆㄠˇ-步-ㄅㄨˋ -6.7401
跑-ㄆㄠˇ-跑-ㄆㄠˇ-跳-ㄊㄧㄠˋ-跳-ㄊㄧㄠˋ -5.7067
跑-ㄆㄠˇ-路-ㄌㄨˋ -6.1715
跑-ㄆㄠˇ-跳-ㄊㄧㄠˋ -6.1715
跑-ㄆㄠˇ-車-ㄔㄜ -5.2794
跑-ㄆㄠˇ-速-ㄙㄨˋ -6.8705
跑-ㄆㄠˇ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -5.7401
跑-ㄆㄠˇ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -5.7401
跑-ㄆㄠˇ-進-ㄐㄧㄣˋ-跑-ㄆㄠˇ-出-ㄔㄨ -6.3088
跑-ㄆㄠˇ-遍-ㄆㄧㄢˋ -5.8493
跑-ㄆㄠˇ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -5.4391
跑-ㄆㄠˇ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -5.4391
跑-ㄆㄠˇ-道-ㄉㄠˋ -5.2684
跑-ㄆㄠˇ-道-ㄉㄠˋ-尾-ㄨㄟˇ -6.7401
跑-ㄆㄠˇ-開-ㄎㄞ -5.9954
跑-ㄆㄠˇ-鞋-ㄒㄧㄝˊ -5.9674
跑-ㄆㄠˇ-馬-ㄇㄚˇ -6.1301
跑-ㄆㄠˇ-馬-ㄇㄚˇ-場-ㄔㄤˇ -6.7401
跑-ㄆㄠˇ-馬-ㄇㄚˇ-燈-ㄉㄥ -6.0412
跑-ㄆㄠˇ-龍-ㄌㄨㄥˊ-套-ㄊㄠˋ -6.7401
跛-ㄅㄛˇ-子-ㄗ˙ -7.1715
跛-ㄅㄛˇ-腳-ㄐㄧㄠˇ -6.0254
跛-ㄅㄛˇ-行-ㄒㄧㄥˊ-症-ㄓㄥˋ -7.0412
跛-ㄅㄛˇ-足-ㄗㄨˊ -7.1715
距-ㄐㄩˋ-今-ㄐㄧㄣ -5.7736
距-ㄐㄩˋ-離-ㄌㄧˊ -4.1616
距-ㄐㄩˋ-離-ㄌㄧˊ-感-ㄍㄢˇ -5.9620
跟-ㄍㄣ-上-ㄕㄤˋ -5.2472
跟-ㄍㄣ-上-ㄕㄤˋ-來-ㄌㄞˊ -6.1381
跟-ㄍㄣ-上-ㄕㄤˋ-去-ㄑㄩˋ -6.7401
跟-ㄍㄣ-下-ㄒㄧㄚˋ -6.3264
跟-ㄍㄣ-下-ㄒㄧㄚˋ-來-ㄌㄞˊ -7.0412
跟-ㄍㄣ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.7401
跟-ㄍㄣ-不-ㄅㄨˊ-上-ㄕㄤˋ -5.3784
跟-ㄍㄣ-人-ㄖㄣˊ -5.0285
跟-ㄍㄣ-住-ㄓㄨˋ -6.6944
跟-ㄍㄣ-你-ㄋㄧˇ-們-ㄇㄣˊ-去-ㄑㄩˋ -6.3088
跟-ㄍㄣ-來-ㄌㄞˊ -6.2684
跟-ㄍㄣ-來-ㄌㄞˊ-跟-ㄍㄣ-去-ㄑㄩˋ -6.6098
跟-ㄍㄣ-出-ㄔㄨ -6.3933
跟-ㄍㄣ-出-ㄔㄨ-來-ㄌㄞˊ -6.7401
跟-ㄍㄣ-出-ㄔㄨ-去-ㄑㄩˋ -7.0412
跟-ㄍㄣ-到-ㄉㄠˋ -6.0576
跟-ㄍㄣ-前-ㄑㄧㄢˊ -5.3586
跟-ㄍㄣ-前-ㄑㄧㄢˊ-跟-ㄍㄣ-後-ㄏㄡˋ -6.3088
跟-ㄍㄣ-去-ㄑㄩˋ -5.7565
跟-ㄍㄣ-在-ㄗㄞˋ -5.4813
跟-ㄍㄣ-妳-ㄋㄧˇ-說-ㄕㄨㄛ -6.2630
跟-ㄍㄣ-定-ㄉㄧㄥˋ -6.8705
跟-ㄍㄣ-對-ㄉㄨㄟˋ -5.8493
跟-ㄍㄣ-屁-ㄆㄧˋ-蟲-ㄔㄨㄥˊ -6.7401
跟-ㄍㄣ-得-ㄉㄜˊ-上-ㄕㄤˋ -5.9620
跟-ㄍㄣ-我-ㄨㄛˇ-說-ㄕㄨㄛ -4.6066
跟-ㄍㄣ-斗-ㄉㄡˇ -6.4725
跟-ㄍㄣ-班-ㄅㄢ -6.3933
跟-ㄍㄣ-監-ㄐㄧㄢ -5.9162
跟-ㄍㄣ-緊-ㄐㄧㄣˇ -6.5694
跟-ㄍㄣ-腳-ㄐㄧㄠˇ -7.1715
跟-ㄍㄣ-著-ㄓㄜ˙ -4.4743
跟-ㄍㄣ-起-ㄑㄧˇ -7.4725
跟-ㄍㄣ-起-ㄑㄧˇ-來-ㄌㄞˊ -7.0412
跟-ㄍㄣ-蹤-ㄗㄨㄥ -5.4639
跟-ㄍㄣ-近-ㄐㄧㄣˋ -7.4725
跟-ㄍㄣ-進-ㄐㄧㄣˋ -5.1108
跟-ㄍㄣ-進-ㄐㄧㄣˋ-來-ㄌㄞˊ -6.4391
跟-ㄍㄣ-進-ㄐㄧㄣˋ-去-ㄑㄩˋ -7.0412
跟-ㄍㄣ-過-ㄍㄨㄛˋ -5.7091
跟-ㄍㄣ-過-ㄍㄨㄛˋ-來-ㄌㄞˊ -7.0412
跟-ㄍㄣ-過-ㄍㄨㄛˋ-去-ㄑㄩˋ -5.3977
跟-ㄍㄣ-隊-ㄉㄨㄟˋ -6.6944
跟-ㄍㄣ-隨-ㄙㄨㄟˊ -5.1301
跟-ㄍㄣ-隨-ㄙㄨㄟˊ-在-ㄗㄞˋ -6.4391
